street_name,hdb_age,mrt_nearest_distance,bus_interchange,max_floor_lvl,Mall_Nearest_Distance,Hawker_Nearest_Distance,Ammenities_same_block,Ammenities_within_500m,Ammenities_within_1km,Ammenities_within_2km,pri_sch_dist_vacancy,sec_sch_dist_cutoff,mrt_no,town,region,count
BEDOK RESERVOIR VIEW,21,183.5481201693003,0,18,1216.811481,508.2102704,0,0.0,3.0,12.0,5398.2005386886385,1.3898207497929038,1,BEDOK,east,18
BEDOK RESERVOIR VIEW,21,222.0486621540224,0,18,1251.224864,553.1084654,1,0.0,2.0,14.0,5822.623445729167,1.3880569657515618,1,BEDOK,east,19
BEDOK RESERVOIR VIEW,21,288.2634122551831,0,15,1262.912601,567.3047954,0,0.0,3.0,13.0,5760.3043634143605,1.2117056527557106,1,BEDOK,east,9
BEDOK RESERVOIR VIEW,21,351.43914898192264,0,18,1227.007618,533.5920849,0,0.0,2.0,14.0,6557.567061440521,1.2935213255002367,1,BEDOK,east,18
BEDOK RESERVOIR VIEW,21,382.3614795545204,0,18,1199.380368,519.1106255,0,0.0,2.0,15.0,6991.096209779011,1.3614171729991043,1,BEDOK,east,20
BEDOK RESERVOIR VIEW,21,429.10927385987696,0,19,1182.709223,552.2009078,0,0.0,2.0,17.0,8606.022800282855,1.776169518692809,1,BEDOK,east,47
BEDOK RESERVOIR VIEW,21,439.8242065344869,0,18,1141.46515,476.4597361,0,1.0,1.0,16.0,7484.647296710483,1.411656535388936,1,BEDOK,east,28
BEDOK RESERVOIR VIEW,21,502.63670161365,0,15,1077.686135,431.697324,0,1.0,1.0,16.0,8137.781218752751,1.524768809732419,1,BEDOK,east,12
BEDOK RESERVOIR VIEW,21,508.07377372497496,0,19,1126.915974,548.9963861,0,0.0,2.0,17.0,40211.86728708732,2.091651802595352,1,BEDOK,east,25
BEDOK RESERVOIR VIEW,21,511.8456960172703,0,19,1094.915179,494.1606085,0,1.0,1.0,17.0,37756.307964052896,1.8681808639126165,1,BEDOK,east,24
BEDOK RESERVOIR VIEW,21,618.4410628488595,0,19,969.3714621,395.15412,0,1.0,2.0,15.0,27575.87294375848,1.987894853026134,1,BEDOK,east,27
BEDOK RESERVOIR VIEW,21,625.1788541005172,0,17,975.977636,429.16427,0,1.0,2.0,16.0,27704.47617218135,1.6697841518172025,1,BEDOK,east,22
BEDOK RESERVOIR VIEW,21,670.0488956307015,0,17,936.8861135,428.4182951,0,1.0,2.0,16.0,24276.6899150117,1.478859796516919,1,BEDOK,east,25
BEDOK STH AVE 1,44,401.929379208472,1,14,171.3885752,293.8395379,0,7.0,1.0,5.0,41386.43288206882,2.5035188665061465,1,BEDOK,east,21
BEDOK STH AVE 1,44,418.8596925022197,1,14,223.9012744,330.708266,0,5.0,3.0,5.0,41374.22816158619,2.3045069563826197,1,BEDOK,east,21
BEDOK STH AVE 1,45,483.6113904771347,1,14,331.1801262,302.975259,1,3.0,5.0,5.0,41265.53169503839,1.8822356033568572,1,BEDOK,east,26
BEDOK STH AVE 1,45,487.25524437989225,1,14,279.7166648,319.8939891,0,3.0,5.0,5.0,37790.741759672994,2.047780553335313,1,BEDOK,east,43
BEDOK STH AVE 1,45,525.0059550368715,1,14,400.1843052,263.188928,0,3.0,5.0,5.0,42767.66828019222,1.6311192364859692,1,BEDOK,east,39
BEDOK STH AVE 1,45,590.4716909930987,1,14,461.3126815,205.7446625,0,2.0,6.0,5.0,42012.59182198141,1.3569912331757195,1,BEDOK,east,33
BEDOK STH AVE 2,26,792.6633668174267,1,20,501.9975155,210.6237346,0,1.0,7.0,5.0,18646.265522095753,1.757550389667298,1,BEDOK,east,4
BEDOK STH AVE 2,26,802.4751079342808,1,2,521.704215,185.6145754,0,1.0,7.0,5.0,20039.516968730593,1.6459448071331337,1,BEDOK,east,1
BEDOK STH AVE 2,26,818.9527314902263,1,24,568.9034522,113.5702628,0,1.0,7.0,5.0,25193.937966046513,1.3210134860971026,1,BEDOK,east,14
BEDOK STH AVE 2,26,821.6872063696502,1,23,552.0744943,159.5519083,0,1.0,7.0,5.0,21713.169314998293,1.5130447327640533,1,BEDOK,east,11
BEDOK STH AVE 2,28,862.1103568008446,1,23,532.9168474,329.6329429,0,2.0,6.0,5.0,9473.555515063714,2.198931667713453,1,BEDOK,east,8
BEDOK STH AVE 2,28,884.8462372760631,1,24,587.9163207,244.5400996,0,2.0,6.0,5.0,15861.881963626256,1.7904152920696295,1,BEDOK,east,4
BEDOK STH AVE 2,28,902.8013600717014,1,21,626.3597129,203.4441316,0,1.0,7.0,5.0,20391.884777315096,1.5505095298003968,1,BEDOK,east,5
BEDOK STH AVE 2,43,834.493092444212,0,15,780.3959404,237.4393691,0,1.0,5.0,8.0,13666.624398456544,2.2663159583078576,1,BEDOK,east,32
BEDOK STH AVE 2,43,949.7445082310772,0,25,673.0256565,324.9561667,0,2.0,4.0,8.0,8785.094255634343,2.3339359046138113,1,BEDOK,east,17
BEDOK STH AVE 2,43,968.2396056574944,1,25,650.5994536,340.4961004,1,2.0,6.0,6.0,11292.044587150229,2.1066311024335533,1,BEDOK,east,11
BEDOK STH AVE 2,44,838.2560253109772,0,16,865.7321481,316.2660231,0,1.0,3.0,10.0,21539.300962392117,2.132409584089195,1,BEDOK,east,37
BEDOK STH AVE 2,44,860.6013479670632,0,16,890.1080156,361.9740552,0,1.0,3.0,9.0,24386.535835035054,2.196353033950136,1,BEDOK,east,28
BEDOK STH AVE 2,44,984.5449896820548,0,16,730.498504,353.5927174,0,2.0,3.0,9.0,16730.542959384766,2.022735587539234,1,BEDOK,east,33
BEDOK STH AVE 2,44,1003.0375197540772,0,16,759.701795,343.2747622,0,2.0,3.0,9.0,20272.11118715152,1.9017567795809214,1,BEDOK,east,34
BEDOK STH AVE 2,45,602.5318487683228,1,14,365.4553901,221.0444735,0,2.0,6.0,5.0,31273.070949050943,1.7494092645673316,1,BEDOK,east,16
BEDOK STH AVE 2,45,665.73368526258,1,14,407.2148509,193.3917238,0,2.0,6.0,5.0,26972.180757689137,1.6986862839273262,1,BEDOK,east,12
BEDOK STH AVE 2,45,705.1214935249377,1,14,406.235942,249.6062324,0,2.0,6.0,5.0,21194.78909506759,1.9451864899132079,1,BEDOK,east,11
BEDOK STH AVE 2,45,770.1481985377113,1,14,461.6269416,258.369452,0,2.0,6.0,5.0,16893.797329851757,1.9661343288982862,1,BEDOK,east,14
BEDOK STH AVE 3,35,771.4528525159068,0,4,1310.809189,750.4658189,1,0.0,1.0,11.0,5732.158499131593,2.156874878732646,1,BEDOK,east,3
BEDOK STH AVE 3,35,808.6619973915845,0,13,1348.982348,812.3530395,0,0.0,1.0,11.0,4574.797191696274,2.137966507778272,1,BEDOK,east,12
BEDOK STH AVE 3,35,848.1941379115785,0,13,1388.405712,861.4132395,0,0.0,1.0,11.0,3602.7438280433653,1.9225333629741546,1,BEDOK,east,16
BEDOK STH AVE 3,36,724.2888985814061,0,13,1265.128667,762.291608,0,0.0,1.0,11.0,6091.775877820487,2.075266080432001,1,BEDOK,east,13
BEDOK STH AVE 3,36,761.701996076016,0,13,1302.404468,797.4530813,0,0.0,1.0,11.0,5286.732330621681,2.2640415087386154,1,BEDOK,east,13
BEDOK STH AVE 3,36,822.2071376363053,0,4,1361.418068,888.1741615,0,0.0,1.0,11.0,3906.5856540058057,1.8981115690385861,1,BEDOK,east,4
BEDOK STH AVE 3,36,869.6827661605575,0,13,1409.100393,910.1898931,1,0.0,1.0,11.0,2960.2844342683734,1.7383572070406823,1,BEDOK,east,12
BEDOK STH AVE 3,36,903.9451686067032,0,13,1442.879531,942.5437648,1,0.0,1.0,11.0,2268.1406226969243,1.5849238334051106,1,BEDOK,east,12
BEDOK STH AVE 3,36,907.3222108700112,0,4,1447.21993,898.1656984,1,0.0,1.0,11.0,2640.10391506933,1.737910546042743,1,BEDOK,east,2
BEDOK STH AVE 3,36,954.5021428071974,0,12,1493.711166,964.3619788,0,0.0,1.0,11.0,1354.0225687158422,1.452218226363903,1,BEDOK,east,19
BEDOK STH AVE 3,43,760.1818402528947,0,22,1292.69185,659.1062019,0,0.0,2.0,10.0,7419.741212149856,1.9080989214761395,1,BEDOK,east,14
BEDOK STH AVE 3,43,869.3961189930649,0,10,1389.373647,750.4957005,1,0.0,2.0,10.0,5851.194229328028,2.43988288224918,1,BEDOK,east,19
BEDOK STH AVE 3,44,897.9166005137741,0,22,1435.166588,811.8701011,0,0.0,2.0,10.0,4558.513566028985,2.1358575258654104,1,BEDOK,east,12
BEDOK STH AVE 3,44,941.749820453246,0,22,1393.098363,794.1250061,0,0.0,2.0,10.0,5670.84157725723,2.317947342864396,1,BEDOK,east,9
BEDOK STH AVE 3,44,954.9775483119786,0,22,1456.401155,845.8157146,0,0.0,2.0,10.0,4405.79644104435,2.0498146392389023,1,BEDOK,east,16
BEDOK STH RD,35,684.2159995304314,0,12,1222.524936,825.2258022,0,0.0,1.0,11.0,6743.65279936548,2.2065384941165127,1,BEDOK,east,9
BEDOK STH RD,35,755.5160268597838,0,12,1290.00857,906.4056,0,0.0,2.0,10.0,5678.744899331977,2.109584882391462,1,BEDOK,east,10
BEDOK STH RD,36,664.8719109336356,0,12,1206.017372,753.168123,0,0.0,1.0,11.0,7097.614998884214,1.9228955535378456,1,BEDOK,east,10
BEDOK STH RD,36,699.7605856832694,0,12,1239.585477,708.4181658,0,0.0,1.0,11.0,6936.928109047894,1.859154884878229,1,BEDOK,east,13
BEDOK STH RD,36,729.7689340140903,0,12,1268.010489,851.2668548,1,0.0,1.0,11.0,5831.966451101221,2.3720781853516875,1,BEDOK,east,23
BEDOK STH RD,36,799.0327207081037,0,13,1333.034686,938.2344417,1,0.0,2.0,8.0,4929.80195081963,1.9211372369956614,1,BEDOK,east,8
BEDOK STH RD,36,800.1265461249062,0,4,1338.24187,894.181578,0,0.0,1.0,11.0,4425.972083855176,1.9512590158197438,1,BEDOK,east,3
BEDOK STH RD,43,793.6527341675295,0,16,1249.570914,598.3966005,0,0.0,2.0,11.0,8912.84477849661,1.9194431919759019,1,BEDOK,east,17
BEDOK STH RD,43,834.9474551338317,0,16,1278.267173,646.5182181,0,0.0,2.0,11.0,8124.58659752439,2.141589290221085,1,BEDOK,east,22
BEDOK STH RD,43,907.5098273201044,0,15,900.0334108,419.3003612,0,2.0,2.0,9.0,26906.447996405917,2.391249268483083,1,BEDOK,east,31
BEDOK STH RD,43,932.4350207530064,0,15,927.861427,463.7057903,1,2.0,2.0,9.0,30032.95466364898,2.488228404656306,1,BEDOK,east,26
BEDOK STH RD,43,1010.8792094272712,0,12,857.0163577,384.817504,0,2.0,2.0,9.0,28041.66657088145,1.8476104796542305,1,BEDOK,east,10
BEDOK STH RD,44,753.8136921854257,0,16,1086.437987,431.5337407,0,1.0,1.0,11.0,37553.1103029477,1.6235922173765887,1,BEDOK,east,17
BEDOK STH RD,44,786.179874454637,0,16,1111.456436,478.7280604,0,1.0,1.0,11.0,40091.25740219722,1.7828345594921806,1,BEDOK,east,16
BEDOK STH RD,44,822.4736532318341,0,16,997.9150697,412.5304868,0,1.0,2.0,10.0,32070.978370922297,1.9580671270354524,1,BEDOK,east,13
BEDOK STH RD,44,851.7552700353776,0,16,1024.63939,460.6757719,0,1.0,1.0,11.0,34933.43421703707,2.0868738160946596,1,BEDOK,east,13
BEDOK STH RD,45,585.8258068362703,1,25,521.9911794,269.1816693,1,1.0,7.0,5.0,49236.56027055195,1.3217260935876745,1,BEDOK,east,13
BEDOK STH RD,45,637.5246785171429,1,14,755.0859738,747.6007368,1,0.0,6.0,6.0,27493.98223686781,2.782395892974735,1,BEDOK,east,50
BEDOK STH RD,45,655.4060958571652,1,25,518.1169862,152.7904571,0,1.0,7.0,5.0,41237.117387117316,1.1009961072515344,1,BEDOK,east,15
BEDOK STH RD,45,674.2013752024794,1,25,738.5518187,489.4153351,0,1.0,5.0,6.0,68273.49820882233,1.673485738435654,1,BEDOK,east,20
BEDOK STH RD,45,999.7358377583544,0,14,1535.396818,1052.597482,0,0.0,0.0,9.0,1482.1995654679304,1.0921845784443596,1,BEDOK,east,20
BENDEMEER RD,9,537.9382527676577,0,25,1135.119531,368.3289263,0,2.0,1.0,12.0,11215.40610671811,4.01152493984224,1,KALLANG/WHAMPOA,central,19
BENDEMEER RD,9,538.6481110022133,0,26,1183.556054,384.6913339,0,2.0,1.0,13.0,16645.046179618625,4.439602572161108,1,KALLANG/WHAMPOA,central,19
BENDEMEER RD,9,541.0278475318255,0,24,1078.816302,367.9020299,0,2.0,1.0,12.0,9507.378255264373,3.8529491752185865,1,KALLANG/WHAMPOA,central,30
BENDEMEER RD,9,543.3682460045584,0,26,1199.496328,380.8915064,0,2.0,1.0,14.0,13774.324325740712,4.2051803834109664,1,KALLANG/WHAMPOA,central,21
BENDEMEER RD,9,597.5371016862082,0,27,1181.255256,377.8307574,0,2.0,1.0,14.0,14125.452728323618,4.1290737239082205,1,KALLANG/WHAMPOA,central,25
BENDEMEER RD,27,222.3891142195976,0,21,638.6091004,516.3681999,0,0.0,6.0,20.0,41117.7391606703,5.723541144229378,1,KALLANG/WHAMPOA,central,11
BENDEMEER RD,27,622.6544643346118,0,19,902.0031535,454.2180794,0,1.0,2.0,11.0,9523.354778223136,3.299343030958469,1,KALLANG/WHAMPOA,central,10
BENDEMEER RD,40,565.9095177940975,0,12,1012.967484,392.1624323,1,1.0,2.0,12.0,7923.815791529346,3.62022280443325,1,KALLANG/WHAMPOA,central,44
BENDEMEER RD,40,643.8675010553676,0,12,1152.843237,367.1432258,0,2.0,1.0,12.0,7383.90838563037,3.5383688459253517,1,KALLANG/WHAMPOA,central,58
BENDEMEER RD,47,583.3662250136869,0,12,885.4702681,417.3942955,1,1.0,2.0,10.0,11725.930729630842,3.528027566357308,1,KALLANG/WHAMPOA,central,20
BENDEMEER RD,49,197.5463679312459,0,12,1001.741351,111.9806208,1,1.0,2.0,17.0,29213.10452500456,3.6308460530335207,1,KALLANG/WHAMPOA,central,10
BENDEMEER RD,49,233.3761275121329,0,12,893.1425208,176.8373521,1,1.0,3.0,16.0,32241.847172090154,4.220350213034671,1,KALLANG/WHAMPOA,central,19
BENDEMEER RD,49,251.2986541200437,0,24,956.1432574,109.1580347,0,1.0,2.0,17.0,28614.130800867257,3.9028355237413384,1,KALLANG/WHAMPOA,central,18
BENDEMEER RD,49,295.1693650668479,0,24,995.0134226,66.22688772,0,1.0,2.0,17.0,25529.86396208431,3.7442199372223084,1,KALLANG/WHAMPOA,central,18
BENDEMEER RD,49,403.64393350356966,0,12,1057.216095,106.7918503,1,1.0,2.0,15.0,19821.41358724106,3.6292104572218227,1,KALLANG/WHAMPOA,central,21
BENDEMEER RD,49,622.8479802930808,0,12,1009.496113,449.1951057,1,2.0,0.0,13.0,4950.5155382125495,3.3202290857396823,1,KALLANG/WHAMPOA,central,19
BEO CRES,50,282.75085397834334,0,10,202.3216757,22.01328466,1,3.0,7.0,25.0,27161.993280576124,1.7606141179670827,1,BUKIT MERAH,central,20
BEO CRES,50,311.86915328616726,0,10,230.763698,8.681507551,1,3.0,7.0,25.0,29045.31836565123,1.7914966219769755,1,BUKIT MERAH,central,10
BEO CRES,50,347.3416168567477,0,10,269.319777,134.837213,0,3.0,5.0,32.0,32003.229326884106,2.371060568213432,1,BUKIT MERAH,central,16
BEO CRES,50,370.6678989771095,0,10,288.7342504,69.59154435,1,3.0,4.0,31.0,25316.65518214454,1.8840144270008299,1,BUKIT MERAH,central,16
BISHAN ST 11,32,174.40850915041594,1,6,133.0584637,1172.524135,1,1.0,0.0,10.0,16549.45101646247,2.97276730089816,2,BISHAN,central,8
BISHAN ST 11,32,183.4351686072644,1,15,137.6073041,1141.622383,1,1.0,0.0,10.0,16018.0037568052,2.7839569990874176,2,BISHAN,central,6
BISHAN ST 11,32,222.5019171139357,1,6,176.4245717,1118.387204,1,1.0,0.0,10.0,13829.694195192687,2.651855055016227,2,BISHAN,central,4
BISHAN ST 11,32,255.3465557356024,1,9,207.0497459,1076.418139,1,1.0,0.0,10.0,12190.38824739571,2.3793491390634673,2,BISHAN,central,4
BISHAN ST 11,32,951.7233457041146,1,4,913.0554224,575.2889549,1,0.0,3.0,7.0,21768.546796593128,2.2223826189321745,2,BISHAN,central,4
BISHAN ST 11,32,1063.3375007261873,1,4,1022.980576,488.7848386,1,1.0,2.0,6.0,22878.126768048936,2.423524035830035,2,BISHAN,central,9
BISHAN ST 11,33,892.0420148015111,1,4,852.6994562,589.3931415,1,0.0,3.0,7.0,20652.544654810183,2.488141751953885,2,BISHAN,central,1
BISHAN ST 11,34,917.9584546511916,1,10,875.3198361,504.1648978,0,0.0,4.0,5.0,25937.894980012472,2.2116723845966773,2,BISHAN,central,18
BISHAN ST 11,34,922.6738087171778,0,10,926.1756289,416.7920263,0,1.0,3.0,4.0,21949.987773877798,1.633223359513791,1,BISHAN,central,14
BISHAN ST 11,34,992.4878424359124,0,10,963.3516305,432.9455419,0,1.0,3.0,4.0,21640.211091245874,1.9181069683294192,1,BISHAN,central,9
BISHAN ST 11,34,1015.3803834950174,0,9,1018.14538,398.7201763,0,1.0,3.0,4.0,19266.998368754197,1.9433877115289788,1,BISHAN,central,11
BISHAN ST 11,34,1067.9112032650548,1,9,1026.38142,453.358383,0,1.0,2.0,6.0,21293.86180567978,2.258913960847693,2,BISHAN,central,8
BISHAN ST 12,33,755.9210844597427,1,4,711.8474392,605.5271453,0,0.0,3.0,7.0,18698.65970128091,1.4958353091351564,2,BISHAN,central,4
BISHAN ST 12,33,759.6450604887638,1,9,717.8386885,633.2933269,0,0.0,3.0,7.0,20149.58507245591,1.80246220220124,2,BISHAN,central,19
BISHAN ST 12,33,767.7558478321603,1,4,722.2215194,578.2607768,0,0.0,3.0,7.0,17892.91436284741,1.3112373729766447,2,BISHAN,central,2
BISHAN ST 12,33,803.1785825102747,1,13,760.2784016,582.9929542,0,0.0,3.0,7.0,21445.406498316403,1.7796769388628957,2,BISHAN,central,15
BISHAN ST 12,33,825.0032331459543,1,13,780.9014142,547.1435156,0,0.0,3.0,7.0,21364.2409543681,1.689725988012628,2,BISHAN,central,18
BISHAN ST 12,33,835.4374394857642,1,9,789.8068714,516.7319435,0,0.0,4.0,6.0,20550.694013209264,1.513387099678837,2,BISHAN,central,16
BISHAN ST 12,34,436.4184425749017,1,13,390.2743861,890.738762,0,1.0,2.0,8.0,9250.38241899031,1.5829680253746197,2,BISHAN,central,11
BISHAN ST 12,34,437.99595512666656,1,25,389.5077321,891.5286021,0,1.0,2.0,8.0,6143.372638994837,1.4259617795083142,2,BISHAN,central,11
BISHAN ST 12,34,474.96499666970976,0,25,587.5238467,710.7811241,0,0.0,4.0,6.0,7555.125999228637,1.275686658403712,1,BISHAN,central,12
BISHAN ST 12,34,484.8272020318364,0,25,558.2602382,751.0289674,0,0.0,4.0,5.0,8059.4223672181715,1.5386774736146809,1,BISHAN,central,11
BISHAN ST 12,34,527.6916182097578,1,11,484.5656236,817.5007505,0,1.0,2.0,8.0,12840.310405207974,1.5634622537340626,2,BISHAN,central,7
BISHAN ST 12,34,554.2191927131272,1,25,505.2905772,776.5805173,0,0.0,3.0,7.0,6048.731677868916,0.8384104540755843,2,BISHAN,central,13
BISHAN ST 12,34,563.1274331206923,1,12,516.9191251,766.6347494,0,0.0,3.0,8.0,10409.130651176874,1.148906223024496,2,BISHAN,central,20
BISHAN ST 12,34,636.8706493893939,1,11,592.5361398,708.5882256,0,0.0,3.0,7.0,14361.37545870242,1.311174743788773,2,BISHAN,central,12
BISHAN ST 12,34,656.7098289135853,1,4,609.4004211,671.3679517,0,0.0,3.0,7.0,11888.856422286663,0.8442204661039366,2,BISHAN,central,8
BISHAN ST 12,34,682.8747081426557,0,9,762.579884,518.3155851,0,0.0,4.0,6.0,15905.499269971931,0.7726857957465875,1,BISHAN,central,12
BISHAN ST 12,34,683.6931635917958,1,4,636.316687,644.7118047,0,0.0,3.0,7.0,12807.22969696277,0.8373299930027672,2,BISHAN,central,9
BISHAN ST 12,34,706.1474386348848,0,13,735.7710145,543.1998556,0,0.0,4.0,5.0,15224.207263466165,0.7496579321748778,1,BISHAN,central,4
BISHAN ST 12,34,710.3514383093496,0,25,674.8789534,604.0454627,0,0.0,4.0,5.0,12783.05682566222,0.5905155425730837,1,BISHAN,central,15
BISHAN ST 12,34,763.4419389554864,0,9,731.0277826,550.7052715,0,0.0,4.0,5.0,16312.0479645416,0.9809924005155993,1,BISHAN,central,19
BISHAN ST 12,35,300.0211973042171,1,9,251.7720334,1041.036997,0,1.0,0.0,10.0,9976.265613672513,2.1947541362101584,2,BISHAN,central,24
BISHAN ST 12,35,342.96077002238064,1,12,294.3393044,999.1805662,0,1.0,1.0,9.0,7979.4524525867855,1.9668829755049564,2,BISHAN,central,23
BISHAN ST 12,35,353.5884895244699,1,9,308.348129,995.1731523,0,1.0,1.0,9.0,9405.122347629958,2.1901695549505655,2,BISHAN,central,21
BISHAN ST 12,35,376.44519618562623,1,12,327.8773493,964.8407883,0,1.0,2.0,8.0,6551.199952349694,1.8303374853643843,2,BISHAN,central,34
BISHAN ST 12,35,391.4447289576287,1,13,345.737634,957.7432616,1,1.0,1.0,9.0,8152.8844034361055,2.0413438932134502,2,BISHAN,central,14
BISHAN ST 12,35,465.7175577558044,1,4,420.4174959,864.545736,1,1.0,2.0,8.0,10106.647565192286,1.5350178604293439,2,BISHAN,central,5
BISHAN ST 12,35,476.9649423198006,1,4,427.829436,858.6256726,0,1.0,2.0,8.0,4316.242562516945,1.2019232619657767,2,BISHAN,central,4
BISHAN ST 12,35,485.17665268126655,1,4,440.4058943,847.9729053,1,1.0,2.0,8.0,10753.788587573901,1.5155949401345405,2,BISHAN,central,2
BISHAN ST 12,35,490.5756572346429,1,12,443.2830985,835.6590237,0,1.0,2.0,8.0,7874.61068699046,1.2702135609714225,2,BISHAN,central,21
BISHAN ST 12,35,514.3155777383062,1,13,465.9823329,813.4831601,0,1.0,2.0,8.0,6430.500979021892,1.0741777331605717,2,BISHAN,central,16
BISHAN ST 12,35,536.4524500596124,0,25,515.4339867,783.5751464,0,0.0,4.0,5.0,5655.749745651725,1.4122533079093447,1,BISHAN,central,16
BISHAN ST 12,35,600.4628316687574,1,13,552.3360191,726.3566678,1,0.0,3.0,7.0,8878.992870997708,0.7810089681405248,2,BISHAN,central,17
BISHAN ST 12,35,626.7266114659379,1,11,580.6812265,706.0372042,0,0.0,3.0,7.0,12324.8398966669,1.070659421736743,2,BISHAN,central,10
BISHAN ST 12,35,629.0606182910209,1,13,580.2462883,699.726014,0,0.0,3.0,7.0,8819.55375296881,0.5826301595961673,2,BISHAN,central,11
BISHAN ST 12,35,711.6053862943941,1,13,664.9558491,621.2293941,0,0.0,3.0,7.0,14652.97897005808,1.0042202910777127,2,BISHAN,central,13
BISHAN ST 12,36,328.8048257876011,1,9,280.1756603,1005.148429,1,1.0,0.0,10.0,8993.816928527314,1.9885112840987977,2,BISHAN,central,15
BISHAN ST 12,36,427.0402477909877,1,9,377.9350343,916.3925813,1,1.0,2.0,8.0,4119.429509445863,1.5472239745203287,2,BISHAN,central,10
BISHAN ST 12,36,427.20141679327736,1,13,381.5232345,924.7822649,0,1.0,1.0,9.0,7545.624945244366,1.9496146106484646,2,BISHAN,central,22
BISHAN ST 12,36,441.3847381416833,1,4,399.175569,935.7363102,0,1.0,2.0,8.0,10240.873312990068,2.220706934398534,2,BISHAN,central,7
BISHAN ST 12,36,464.7591968274888,1,13,419.0411382,890.2266486,0,1.0,3.0,7.0,7234.249174382567,1.8659914291851563,2,BISHAN,central,15
BISHAN ST 12,36,500.6241110711823,1,13,454.8806391,857.7611233,1,1.0,3.0,6.0,7357.238017712177,1.8075722155399707,2,BISHAN,central,17
BISHAN ST 12,36,531.2815708221635,1,9,487.6022821,849.5198222,0,1.0,2.0,6.0,9844.511960266344,2.017095375935651,2,BISHAN,central,22
BISHAN ST 12,36,541.9219328927434,0,4,499.2615675,807.3188343,0,1.0,3.0,5.0,6672.142383588598,1.6020712645687347,1,BISHAN,central,2
BISHAN ST 13,33,379.2186000653655,1,12,339.751113,972.7567594,0,1.0,1.0,9.0,14448.942851441829,2.1916695459563402,2,BISHAN,central,16
BISHAN ST 13,33,390.32444256769065,1,12,370.9582728,1102.615167,0,1.0,0.0,9.0,13899.528836712025,1.5060834252559823,2,BISHAN,central,6
BISHAN ST 13,33,394.24653684535735,1,12,378.8007985,1132.295557,0,1.0,0.0,9.0,13663.046322342756,1.466351794998976,2,BISHAN,central,10
BISHAN ST 13,33,472.1336667087384,1,12,452.1791491,1066.174627,0,1.0,0.0,9.0,10287.940656057162,1.1709910358029398,2,BISHAN,central,9
BISHAN ST 13,33,473.6642222369474,1,12,456.9777548,1097.823472,0,1.0,0.0,9.0,10076.495918181417,1.1294095097732166,2,BISHAN,central,16
BISHAN ST 13,33,510.38005495768704,1,12,478.6419849,931.1921541,0,1.0,1.0,9.0,12493.40137109937,1.4270123793230414,2,BISHAN,central,11
BISHAN ST 13,33,679.6321229100656,1,11,650.0294139,866.0464955,0,0.0,2.0,9.0,8770.127323836643,1.0532096525541752,2,BISHAN,central,21
BISHAN ST 13,33,734.0196054735118,1,11,696.6608503,718.9498237,0,0.0,2.0,8.0,15537.945622806552,1.6898238407777804,2,BISHAN,central,21
BISHAN ST 13,33,799.0161445481376,0,22,870.7685787,999.3820645,0,0.0,2.0,9.0,8829.065121624435,0.7618682566174223,1,BISHAN,central,20
BISHAN ST 13,33,841.3558675703598,0,22,873.6641937,917.5403698,1,0.0,2.0,8.0,10243.252169147108,0.9771057978765143,1,BISHAN,central,17
BISHAN ST 13,33,846.1143733915093,0,22,904.8243559,874.2553214,0,0.0,2.0,8.0,12403.055243765677,1.1998265415529585,1,BISHAN,central,17
BISHAN ST 13,33,857.6397081410696,0,22,932.9819498,831.7868645,0,0.0,2.0,8.0,14453.66777345475,1.4095324005361691,1,BISHAN,central,13
BISHAN ST 13,33,877.6948882016421,1,9,846.8491995,773.5215884,0,0.0,2.0,8.0,13500.701795470566,1.396770222781829,2,BISHAN,central,28
BISHAN ST 13,33,902.2022596598636,0,4,884.4709991,818.5208769,0,0.0,2.0,8.0,13113.907408596353,1.3141051340693009,1,BISHAN,central,1
BISHAN ST 13,33,930.1386835828176,1,4,897.9602548,731.7443974,0,0.0,2.0,8.0,16113.65974813125,1.6354761581686728,2,BISHAN,central,3
BISHAN ST 13,33,937.8653427411848,0,22,1024.683073,679.7378273,0,0.0,1.0,9.0,21523.71109527789,2.1227508956355905,1,BISHAN,central,14
BISHAN ST 13,33,943.8498793005284,0,22,954.4839525,713.1432585,0,0.0,2.0,8.0,18293.397419668785,1.825607725852013,1,BISHAN,central,14
BISHAN ST 13,33,1002.35090089927,0,22,1053.735395,600.4051045,0,0.0,1.0,9.0,27693.105612189327,2.432660372739934,1,BISHAN,central,17
BISHAN ST 13,34,310.5418225562147,1,8,276.4601805,1057.314952,1,1.0,0.0,10.0,17171.095306942738,2.07830570490819,2,BISHAN,central,6
BISHAN ST 13,34,340.8662251350741,1,8,329.836205,1180.370214,0,1.0,0.0,9.0,16247.577416815022,1.6995716818049,2,BISHAN,central,9
BISHAN ST 13,34,365.4223197172048,1,12,328.8032418,999.9656698,0,1.0,1.0,9.0,15965.463771033283,2.3748096169891735,2,BISHAN,central,8
BISHAN ST 13,34,377.7915016959683,1,11,353.2902684,1070.059904,0,1.0,0.0,10.0,14978.217940570225,1.626266186462472,2,BISHAN,central,14
BISHAN ST 13,34,378.4049067501633,1,26,346.4426541,1018.300096,0,1.0,0.0,10.0,16621.354449384282,1.801991192423073,2,BISHAN,central,12
BISHAN ST 13,34,390.0254810578861,1,8,347.6264269,948.6273271,0,1.0,1.0,9.0,12606.864379161056,1.995063417019768,2,BISHAN,central,18
